Time,Horizon,Vectical
0.01,42.309997,-8.499999
0.01,18.04,-9.909999
0.01,-6.71,-9.72
0.01,-31.290001,-7.860001
0.01,-55.219999,-4.73
0.01,42.089998,-8.559999
0.01,17.82,-9.920001
0.01,-6.92,-9.69
0.01,-31.499999,-7.82
0.01,-55.449999,-4.649999
0.01,41.899996,-8.61
0.01,17.61,-9.97
0.01,-7.139999,-9.7
0.01,-31.7,-7.78
0.01,-55.639996,-4.6
0.01,41.689998,-8.67
0.01,17.389999,-10
0.01,-7.359999,-9.69
0.01,-31.909998,-7.76
0.01,-55.849999,-4.540001
0.01,41.459999,-8.729999
0.01,17.169999,-10.009999
0.01,-7.580001,-9.679999
0.01,-32.139995,-7.69
0.01,-56.069998,-4.45
0.01,41.259996,-8.78
0.01,16.96,-10.049999
0.01,-7.790001,-9.69
0.01,-32.359996,-7.67
0.01,-56.280001,-4.4
0.01,41.049998,-8.850001
0.01,16.740001,-10.079999
0.01,-8.01,-9.669998
0.01,-32.550001,-7.63
0.01,-56.470003,-4.34
0.01,40.84,-8.899999
0.01,16.519997,-10.1
0.01,-8.23,-9.66
0.01,-32.759999,-7.59
0.01,-56.679996,-4.26
0.01,40.619998,-8.96
0.01,16.300001,-10.129999
0.01,-8.449999,-9.65
0.01,-33.000001,-7.539999
0.01,-56.9,-4.199999
0.01,40.410002,-9.009999
0.01,16.09,-10.16
0.01,-8.67,-9.66
0.01,-33.21,-7.5
0.01,-57.109998,-4.13
0.01,40.199999,-9.069999
0.01,15.870001,-10.180001
0.01,-8.879999,-9.649998
0.01,-33.42,-7.449999
0.01,-57.320001,-4.07
0.01,39.989999,-9.129999
0.01,15.650001,-10.209999
0.01,-9.099999,-9.65
0.01,-33.62,-7.43
0.01,-57.519994,-4
0.01,39.77,-9.19
0.01,15.43,-10.230001
0.01,-9.32,-9.64
0.01,-33.830001,-7.39
0.01,-57.729997,-3.929999
0.01,39.559999,-9.24
0.01,15.219999,-10.279999
0.01,-9.540001,-9.629999
0.01,-34.060003,-7.339999
0.01,-57.939996,-3.87
0.01,39.349996,-9.3
0.01,15,-10.279999
0.01,-9.75,-9.61
0.01,-34.269999,-7.289999
0.01,-58.149999,-3.8
0.01,39.13,-9.35
0.01,14.78,-10.31
0.01,-9.97,-9.62
0.01,-34.49,-7.249999
0.01,-58.349996,-3.73
0.01,38.94,-9.41
0.01,14.58,-10.349999
0.01,-10.19,-9.609999
0.01,-34.68,-7.230001
0.01,-58.56,-3.66
0.01,38.720001,-9.46
0.01,14.36,-10.369999
0.01,-10.41,-9.610001
0.01,-34.89,-7.18
0.01,-58.770003,-3.610001
0.01,38.510001,-9.51
0.01,14.149999,-10.39
0.01,-10.619999,-9.600001
0.01,-35.109999,-7.129999
0.01,-58.969995,-3.54
0.01,38.299995,-9.569999
0.01,13.929999,-10.439999
0.01,-10.840001,-9.599999
0.01,-35.319997,-7.11
0.01,-59.179999,-3.47
0.01,38.079999,-9.62
0.01,13.71,-10.440001
0.01,-11.059998,-9.589999
0.01,-35.529998,-7.059999
0.01,-59.389997,-3.4
0.01,37.87,-9.69
0.01,13.49,-10.460001
0.01,-11.280001,-9.570001
0.01,-35.760002,-7.01
0.01,-59.589999,-3.33
0.01,37.66,-9.739999
0.01,13.269998,-10.499999
0.01,-11.49,-9.569999
0.01,-35.979996,-6.96
0.01,-59.800002,-3.28
0.01,37.440003,-9.800001
0.01,13.059999,-10.519999
0.01,-11.709999,-9.58
0.01,-36.19,-6.93
0.01,-60.010001,-3.209999
0.01,37.250001,-9.859999
0.01,12.84,-10.560001
0.01,-11.929999,-9.56
0.01,-36.379994,-6.89
0.01,-60.210003,-3.14
0.01,37.040001,-9.92
0.01,12.619999,-10.59
0.01,-12.149999,-9.56
0.01,-36.599998,-6.86
0.01,-60.419997,-3.08
0.01,36.819999,-9.97
0.01,12.4,-10.63
0.01,-12.37,-9.569999
0.01,-36.810001,-6.809999
0.01,-60.63,-3.009999
0.01,36.609999,-10.039999
0.01,12.179999,-10.65
0.01,-12.579999,-9.569999
0.01,-37.020002,-6.78
0.01,-60.829997,-2.95
0.01,36.4,-10.1
0.01,11.970001,-10.689999
0.01,-12.8,-9.55
0.01,-37.229998,-6.75
0.01,-61.040001,-2.88
0.01,36.179997,-10.159999
0.01,11.750001,-10.72
0.01,-13.019999,-9.57
0.01,-37.450001,-6.72
0.01,-61.249994,-2.83
0.01,35.969998,-10.23
0.01,11.529999,-10.76
0.01,-13.239999,-9.569999
0.01,-37.659997,-6.69
0.01,-61.470003,-2.76
0.01,35.979996,-10.310001
0.01,11.56,-10.87
0.01,-13.249999,-9.69
0.01,-37.670003,-6.79
0.01,-61.459997,-2.83
0.01,36.2,-10.279999
0.01,11.769999,-10.869999
0.01,-13.029999,-9.729999
0.01,-37.460002,-6.85
0.01,-61.259999,-2.92
0.01,36.409996,-10.260001
0.01,11.980001,-10.89
0.01,-12.81,-9.79
0.01,-37.249996,-6.94
0.01,-61.050001,-3.01
0.01,36.629997,-10.23
0.01,12.220001,-10.89
0.01,-12.6,-9.82
0.01,-37.040001,-7
0.01,-60.849999,-3.09
0.01,36.850001,-10.19
0.01,12.410001,-10.889999
0.01,-12.38,-9.86
0.01,-36.830002,-7.07
0.01,-60.650001,-3.17
0.01,37.059999,-10.14
0.01,12.63,-10.89
0.01,-12.16,-9.88
0.01,-36.619997,-7.129999
0.01,-60.440003,-3.25
0.01,37.279998,-10.11
0.01,12.85,-10.880001
0.01,-11.949999,-9.92
0.01,-36.409996,-7.200001
0.01,-60.24,-3.34
0.01,37.499999,-10.07
0.01,13.070001,-10.88
0.01,-11.729999,-9.93
0.01,-36.199995,-7.24
0.01,-60.030002,-3.42
0.01,37.71,-10.019999
0.01,13.289998,-10.88
0.01,-11.51,-9.97
0.01,-35.990002,-7.31
0.01,-59.829999,-3.5
0.01,37.909998,-9.989999
0.01,13.51,-10.87
0.01,-11.3,-10
0.01,-35.780001,-7.369999
0.01,-59.620006,-3.58
0.01,38.149998,-9.95
0.01,13.729999,-10.87
0.01,-11.080001,-10.02
0.01,-35.570001,-7.439999
0.01,-59.420004,-3.66
0.01,38.34,-9.91
0.01,13.95,-10.85
0.01,-10.86,-10.04
0.01,-35.36,-7.479999
0.01,-59.21,-3.73
0.01,38.549998,-9.849999
0.01,14.17,-10.820001
0.01,-10.639999,-10.050001
0.01,-35.150002,-7.53
0.01,-59.009998,-3.8
0.01,38.770002,-9.800001
0.01,14.389999,-10.82
0.01,-10.43,-10.089999
0.01,-34.940001,-7.589999
0.01,-58.8,-3.88
0.01,38.979998,-9.77
0.01,14.609998,-10.810001
0.01,-10.209999,-10.1
0.01,-34.72,-7.64
0.01,-58.599997,-3.96
0.01,39.199999,-9.71
0.01,14.829998,-10.81
0.01,-9.99,-10.14
0.01,-34.510001,-7.699999
0.01,-58.389994,-4.04
0.01,39.41,-9.679999
0.01,15.050001,-10.789998
0.01,-9.770001,-10.149999
0.01,-34.300001,-7.77
0.01,-58.180001,-4.11
0.01,39.630001,-9.62
0.01,15.26,-10.760001
0.01,-9.56,-10.16
0.01,-34.089997,-7.81
0.01,-57.979998,-4.17
0.01,39.840002,-9.57
0.01,15.479999,-10.75
0.01,-9.34,-10.199999
0.01,-33.879999,-7.86
0.01,-57.77,-4.249999
0.01,40.039999,-9.54
0.01,15.7,-10.749999
0.01,-9.12,-10.209999
0.01,-33.669999,-7.92
0.01,-57.569997,-4.33
0.01,40.249998,-9.490001
0.01,15.899999,-10.72
0.01,-8.899999,-10.220001
0.01,-33.449997,-7.960001
0.01,-57.359999,-4.4
0.01,40.470001,-9.429999
0.01,16.140001,-10.71
0.01,-8.689999,-10.25
0.01,-33.239999,-8.02
0.01,-57.14,-4.49
0.01,40.68,-9.38
0.01,16.339999,-10.689999
0.01,-8.47,-10.269999
0.01,-33.029998,-8.069999
0.01,-56.929997,-4.56
0.01,40.899998,-9.34
0.01,16.559998,-10.679999
0.01,-8.250001,-10.279999
0.01,-32.820002,-8.130001
0.01,-56.720004,-4.64
0.01,41.110002,-9.29
0.01,16.779998,-10.659999
0.01,-8.03,-10.29
0.01,-32.600001,-8.169999
0.01,-56.520001,-4.699999
0.01,41.32,-9.23
0.01,17,-10.65
0.01,-7.81,-10.299999
0.01,-32.39,-8.22
0.01,-56.309998,-4.78
0.01,41.529993,-9.179999
0.01,17.210002,-10.620001
0.01,-7.6,-10.310001
0.01,-32.18,-8.26
0.01,-56.1,-4.85
0.01,41.749997,-9.140001
0.01,17.429997,-10.61
0.01,-7.38,-10.339999
0.01,-31.970001,-8.32
0.01,-55.899997,-4.93
0.01,41.96,-9.079999
0.01,17.649998,-10.579999
0.01,-7.16,-10.349999
0.01,-31.749998,-8.38
0.01,-55.689999,-5.010001
0.01,42.179999,-9.03
0.01,17.869998,-10.569999
0.01,-6.92,-10.380001
0.01,-31.539999,-8.419999
0.01,-55.479996,-5.07
0.01,42.370001,-8.979999
0.01,18.090001,-10.540001
0.01,-6.72,-10.389999
0.01,-31.329996,-8.46
0.01,-55.279998,-5.14
0.01,42.579999,-8.939999
0.01,18.309998,-10.53
0.01,-6.51,-10.399999
0.01,-31.11,-8.519999
0.01,-55.07,-5.22
0.01,42.799998,-8.88
0.01,18.52,-10.51
0.01,-6.29,-10.41
0.01,-30.899997,-8.57
0.01,-54.859997,-5.28
0.01,43.009996,-8.82
0.01,18.74,-10.479999
0.01,-6.07,-10.420001
0.01,-30.71,-8.6
0.01,-54.659999,-5.36
0.01,43.219999,-8.769999
0.01,18.959999,-10.449998
0.01,-5.85,-10.43
0.01,-30.489996,-8.639999
0.01,-54.449996,-5.409999
0.01,43.429998,-8.710001
0.01,19.179998,-10.430001
0.01,-5.63,-10.439999
0.01,-30.259999,-8.71
0.01,-54.240003,-5.49
0.01,43.649997,-8.66
0.01,19.37,-10.41
0.01,-5.42,-10.449998
0.01,-30.059996,-8.74
0.01,-54.03,-5.57
0.01,43.86,-8.61
0.01,19.609999,-10.39
0.01,-5.199999,-10.469999
0.01,-29.829997,-8.810001
0.01,-53.829997,-5.64
0.01,44.069998,-8.54
0.01,19.829999,-10.360001
0.01,-4.98,-10.479999
0.01,-29.619999,-8.850001
0.01,-53.619999,-5.700001
0.01,44.26,-8.499999
0.01,20.029999,-10.35
0.01,-4.76,-10.49
0.01,-29.419999,-8.879999
0.01,-53.410001,-5.779999
0.01,44.479999,-8.46
0.01,20.249999,-10.339999
0.01,-4.54,-10.519999
0.01,-29.190002,-8.939999
0.01,-53.199997,-5.85
0.01,44.710003,-8.38
0.01,20.479999,-10.289999
0.01,-4.32,-10.500001
0.01,-28.980001,-8.98
0.01,-52.980003,-5.93
0.01,44.919996,-8.329999
0.01,20.699998,-10.25
0.01,-4.09,-10.509999
0.01,-28.759997,-8.999999
0.01,-52.77,-5.989999
0.01,45.109998,-8.27
0.01,20.9,-10.239999
0.01,-3.89,-10.509999
0.01,-28.570003,-9.06
0.01,-52.579998,-6.049999
0.01,45.320001,-8.22
0.01,21.119999,-10.209999
0.01,-3.67,-10.519999
0.01,-28.349999,-9.09
0.01,-52.37,-6.12
0.01,45.529995,-8.16
0.01,21.33,-10.199999
0.01,-3.45,-10.539999
0.01,-28.139998,-9.149999
0.01,-52.160002,-6.19
0.01,45.749999,-8.11
0.01,21.550001,-10.159999
0.01,-3.23,-10.529999
0.01,-27.899998,-9.190001
0.01,-51.939998,-6.26
0.01,45.959997,-8.05
0.01,21.77,-10.129999
0.01,-3.01,-10.529999
0.01,-27.710001,-9.23
0.01,-51.73,-6.33
0.01,46.169995,-7.990001
0.01,21.989999,-10.11
0.01,-2.79,-10.560001
0.01,-27.49,-9.28
0.01,-51.520002,-6.4
0.01,46.360002,-7.94
0.01,22.199999,-10.08
0.01,-2.58,-10.560001
0.01,-27.280001,-9.3
0.01,-51.309998,-6.46
0.01,46.57,-7.88
0.01,22.420001,-10.059999
0.01,-2.36,-10.57
0.01,-27.059998,-9.350001
0.01,-51.1,-6.54
0.01,46.779998,-7.82
0.01,22.64,-10.029999
0.01,-2.14,-10.57
0.01,-26.849999,-9.39
0.01,-50.889997,-6.6
0.01,46.990002,-7.76
0.01,22.830001,-9.999999
0.01,-1.92,-10.57
0.01,-26.639996,-9.45
0.01,-50.689999,-6.67
0.01,47.21,-7.709999
0.01,23.070002,-9.98
0.01,-1.7,-10.569999
0.01,-26.42,-9.48
0.01,-50.479996,-6.74
0.01,47.419999,-7.649999
0.01,23.289998,-9.919999
0.01,-1.46,-10.579999
0.01,-26.18,-9.52
0.01,-50.269998,-6.799999
0.01,47.629997,-7.579999
0.01,23.48,-9.91
0.01,-1.26,-10.579999
0.01,-25.99,-9.55
0.01,-50.059995,-6.86
0.01,47.84,-7.53
0.01,23.72,-9.889999
0.01,-1.05,-10.579999
0.01,-25.769999,-9.589999
0.01,-49.849997,-6.929999
0.01,48.029997,-7.480001
0.01,23.939996,-9.849999
0.01,-0.83,-10.600001
0.01,-25.559998,-9.64
0.01,-49.640003,-7
0.01,48.259997,-7.4
0.01,24.130001,-9.820001
0.01,-0.61,-10.579999
0.01,-25.339999,-9.66
0.01,-49.429995,-7.06
0.01,48.450003,-7.35
0.01,24.35,-9.780001
0.01,-0.39,-10.579999
0.01,-25.129999,-9.71
0.01,-49.219997,-7.129999
0.01,48.660002,-7.29
0.01,24.56,-9.739999
0.01,-0.17,-10.579999
0.01,-24.91,-9.739999
0.01,-49.010004,-7.189999
0.01,48.869995,-7.230001
0.01,24.779999,-9.73
0.01,0.03,-10.589999
0.01,-24.689999,-9.78
0.01,-48.820002,-7.25
0.01,49.059997,-7.17
0.01,24.979999,-9.69
0.01,0.25,-10.579999
0.01,-24.499999,-9.809999
0.01,-48.609999,-7.319999
0.01,49.27,-7.11
0.01,25.19,-9.65
0.01,0.46,-10.579999
0.01,-24.28,-9.86
0.01,-48.4,-7.38
0.01,49.479998,-7.05
0.01,25.409999,-9.63
0.01,0.68,-10.579999
0.01,-24.069999,-9.89
0.01,-48.189997,-7.439999
0.01,49.690001,-6.99
0.01,25.629998,-9.59
0.01,0.9,-10.599999
0.01,-23.849996,-9.93
0.01,-47.980004,-7.520001
0.01,49.879998,-6.93
0.01,25.840001,-9.559999
0.01,1.12,-10.599998
0.01,-23.629999,-9.96
0.01,-47.769996,-7.579999
0.01,50.109998,-6.86
0.01,26.059997,-9.52
0.01,1.34,-10.579999
0.01,-23.419999,-9.989999
0.01,-47.539996,-7.639999
0.01,50.320001,-6.8
0.01,26.269998,-9.48
0.01,1.56,-10.579998
0.01,-23.2,-10.02
0.01,-47.330003,-7.699999
0.01,50.509998,-6.74
0.01,26.489999,-9.459999
0.01,1.78,-10.580001
0.01,-22.979998,-10.05
0.01,-47.119995,-7.76
0.01,50.720001,-6.68
0.01,26.689997,-9.42
0.01,1.99,-10.57
0.01,-22.770003,-10.1
0.01,-46.929998,-7.829998
0.01,50.929995,-6.61
0.01,26.899998,-9.38
0.01,2.21,-10.570001
0.01,-22.549999,-10.12
0.01,-46.72,-7.88
0.01,51.139998,-6.55
0.01,27.14,-9.35
0.01,2.43,-10.57
0.01,-22.339998,-10.17
0.01,-46.489995,-7.95
0.01,51.349996,-6.49
0.01,27.330002,-9.3
0.01,2.65,-10.560001
0.01,-22.119999,-10.199999
0.01,-46.279997,-8.01
0.01,51.549994,-6.419999
0.01,27.549998,-9.28
0.01,2.87,-10.559999
0.01,-21.9,-10.23
0.01,-46.069999,-8.08
0.01,51.760002,-6.35
0.01,27.78,-9.23
0.01,3.09,-10.560001
0.01,-21.69,-10.260001
0.01,-45.86,-8.12
0.01,51.97,-6.29
0.01,27.98,-9.189999
0.01,3.31,-10.549999
0.01,-21.469998,-10.300001
0.01,-45.649997,-8.19
0.01,52.160002,-6.24
0.01,28.190001,-9.149999
0.01,3.52,-10.549999
0.01,-21.25,-10.319999
0.01,-45.440004,-8.25
0.01,52.37,-6.169999
0.01,28.41,-9.13
0.01,3.739999,-10.540001
0.01,-21.029998,-10.340001
0.01,-45.230001,-8.32
0.01,52.579998,-6.109999
0.01,28.620001,-9.080001
0.01,3.96,-10.539999
0.01,-20.82,-10.389999
0.01,-45.009997,-8.379999
0.01,52.790001,-6.03
0.01,28.84,-9.039999
0.01,4.18,-10.53
0.01,-20.599996,-10.399999
0.01,-44.799999,-8.44
0.01,53,-5.969999
0.01,29.05,-8.999999
0.01,4.4,-10.53
0.01,-20.38,-10.449999
0.01,-44.590001,-8.49
0.01,53.199997,-5.909999
0.01,29.270002,-8.969999
0.01,4.62,-10.519999
0.01,-20.170003,-10.479999
0.01,-44.379997,-8.56
0.01,53.410005,-5.84
0.01,29.479995,-8.91
0.01,4.84,-10.49
0.01,-19.949999,-10.499999
0.01,-44.169999,-8.61
0.01,53.619999,-5.78
0.01,29.689998,-8.89
0.01,5.049999,-10.51
0.01,-19.73,-10.529999
0.01,-43.960001,-8.68
0.01,53.829997,-5.7
0.01,29.909999,-8.84
0.01,5.270001,-10.480001
0.01,-19.51,-10.560001
0.01,-43.739997,-8.730001
0.01,54.03,-5.63
0.01,30.12,-8.799999
0.01,5.49,-10.47
0.01,-19.299999,-10.59
0.01,-43.529999,-8.789999
0.01,54.240003,-5.57
0.01,30.339997,-8.759999
0.01,5.71,-10.460001
0.01,-19.08,-10.63
0.01,-43.320001,-8.84
0.01,54.43,-5.51
0.01,30.529998,-8.71
0.01,5.93,-10.450001
0.01,-18.88,-10.639999
0.01,-43.109998,-8.900001
0.01,54.640003,-5.45
0.01,30.75,-8.69
0.01,6.15,-10.47
0.01,-18.639999,-10.679999
0.01,-42.899999,-8.969999
0.01,54.849996,-5.37
0.01,30.96,-8.639999
0.01,6.36,-10.439999
0.01,-18.429998,-10.71
0.01,-42.679996,-9.02
0.01,55.049999,-5.3
0.01,31.169999,-8.6
0.01,6.58,-10.429999
0.01,-18.229998,-10.71
0.01,-42.470002,-9.080001
0.01,55.260002,-5.24
0.01,31.39,-8.55
0.01,6.8,-10.419999
0.01,-17.990003,-10.76
0.01,-42.259999,-9.129999
0.01,55.47,-5.16
0.01,31.600001,-8.51
0.01,7.02,-10.39
0.01,-17.769999,-10.76
0.01,-42.04,-9.180001
0.01,55.669998,-5.09
0.01,31.810001,-8.46
0.01,7.24,-10.379999
0.01,-17.549998,-10.81
0.01,-41.830002,-9.24
0.01,55.86,-5.04
0.01,32.03,-8.41
0.01,7.449999,-10.390001
0.01,-17.360001,-10.830001
0.01,-41.619999,-9.31
0.01,56.070003,-4.97
0.01,32.239996,-8.379999
0.01,7.669999,-10.379999
0.01,-17.14,-10.85
0.01,-41.41,-9.359999
0.01,56.280001,-4.889999
0.01,32.449999,-8.34
0.01,7.89,-10.349999
0.01,-16.919997,-10.88
0.01,-41.190002,-9.41
0.01,56.479999,-4.82
0.01,32.670001,-8.27
0.01,8.109999,-10.339999
0.01,-16.700002,-10.900001
0.01,-40.959997,-9.469998
0.01,56.690002,-4.76
0.01,32.86,-8.25
0.01,8.33,-10.329999
0.01,-16.479999,-10.92
0.01,-40.77,-9.52
0.01,56.9,-4.679999
0.01,33.09,-8.2
0.01,8.54,-10.289999
0.01,-16.259999,-10.95
0.01,-40.549999,-9.569999
0.01,57.099998,-4.62
0.01,33.29,-8.15
0.01,8.76,-10.279999
0.01,-16.05,-10.969999
0.01,-40.339998,-9.62
0.01,57.310001,-4.55
0.01,33.519999,-8.099999
0.01,8.979999,-10.289999
0.01,-15.81,-10.989999
0.01,-40.110004,-9.679998
0.01,57.519994,-4.47
0.01,33.730002,-8.05
0.01,9.2,-10.259999
0.01,-15.589998,-11.01
0.01,-39.89,-9.73
0.01,57.699996,-4.410001
0.01,33.919997,-8.01
0.01,9.400001,-10.250001
0.01,-15.39,-11.01
0.01,-39.699996,-9.78
0.01,57.929995,-4.33
0.01,34.140001,-7.959999
0.01,9.629999,-10.23
0.01,-15.170001,-11.049999
0.01,-39.459998,-9.83
0.01,58.119997,-4.27
0.01,34.349999,-7.91
0.01,9.849999,-10.220001
0.01,-14.950002,-11.070001
0.01,-39.25,-9.9
0.01,58.340001,-4.18
0.01,34.580001,-7.86
0.01,10.07,-10.180001
0.01,-14.709999,-11.080001
0.01,-39.040001,-9.940001
0.01,58.530003,-4.12
0.01,34.77,-7.81
0.01,10.289999,-10.17
0.01,-14.509999,-11.1
0.01,-38.820002,-9.99
0.01,58.730005,-4.05
0.01,34.979998,-7.760001
0.01,10.500001,-10.149999
0.01,-14.300001,-11.12
0.01,-38.610002,-10.04
0.01,58.939999,-3.98
0.01,35.200002,-7.709999
0.01,10.700001,-10.14
0.01,-14.08,-11.14
0.01,-38.39,-10.1
0.01,59.140001,-3.889999
0.01,35.409998,-7.66
0.01,10.94,-10.1
0.01,-13.86,-11.159998
0.01,-38.18,-10.14
0.01,59.349999,-3.82
0.01,35.620001,-7.610001
0.01,11.16,-10.09
0.01,-13.639998,-11.17
0.01,-37.959996,-10.19
0.01,59.560002,-3.75
0.01,35.830002,-7.559999
0.01,11.37,-10.07
0.01,-13.419999,-11.189999
0.01,-37.75,-10.25
0.01,59.76,-3.68
0.01,36.039998,-7.510001
0.01,11.59,-10.04
0.01,-13.199999,-11.21
0.01,-37.530001,-10.279999
0.01,59.949997,-3.62
0.01,36.259999,-7.46
0.01,11.809999,-10.04
0.01,-12.979999,-11.23
0.01,-37.319996,-10.35
0.01,60.169996,-3.53
0.01,36.469997,-7.409999
0.01,12.030001,-10.009998
0.01,-12.76,-11.230002
0.01,-37.099999,-10.379999
0.01,60.360003,-3.46
0.01,36.68,-7.339999
0.01,12.24,-9.969999
0.01,-12.540001,-11.249999
0.01,-36.890001,-10.43
0.01,60.56,-3.38
0.01,36.890001,-7.279999
0.01,12.46,-9.95
0.01,-12.32,-11.26
0.01,-36.669997,-10.479999
0.01,60.769999,-3.31
0.01,37.079998,-7.24
0.01,12.68,-9.91
0.01,-12.099999,-11.260001
0.01,-36.459997,-10.53
0.01,60.969996,-3.23
0.01,37.290001,-7.17
0.01,12.889999,-9.9
0.01,-11.890001,-11.280001
0.01,-36.239998,-10.560001
0.01,61.179999,-3.15
0.01,37.499999,-7.12
0.01,13.109999,-9.859999
0.01,-11.669999,-11.28
0.01,-36.019996,-10.61
0.01,61.380002,-3.07
0.01,37.71,-7.05
0.01,13.33,-9.82
0.01,-11.449999,-11.29
0.01,-35.809998,-10.639999
0.01,61.570004,-3
0.01,37.919998,-6.989999
0.01,13.539998,-9.8
0.01,-11.23,-11.289999
0.01,-35.589999,-10.689999
0.01,61.769997,-2.91
0.01,38.129999,-6.92
0.01,13.76,-9.739999
0.01,-11.01,-11.280001
0.01,-35.369998,-10.72
0.01,61.769997,-2.88
0.01,38.119999,-6.87
0.01,13.76,-9.679998
0.01,-11.009999,-11.23
0.01,-35.369998,-10.669999
0.01,61.559998,-2.94
0.01,37.910003,-6.890001
0.01,13.519999,-9.69
0.01,-11.219998,-11.19
0.01,-35.579999,-10.600001
0.01,61.35,-3
0.01,37.689999,-6.929999
0.01,13.299999,-9.700001
0.01,-11.440001,-11.160001
0.01,-35.789999,-10.539999
0.01,61.159998,-3.05
0.01,37.479998,-6.96
0.01,13.08,-9.7
0.01,-11.66,-11.12
0.01,-36.010001,-10.469996
0.01,60.960001,-3.11
0.01,37.27,-7
0.01,12.859999,-9.7
0.01,-11.88,-11.09
0.01,-36.219999,-10.41
0.01,60.749997,-3.18
0.01,37.049999,-7.05
0.01,12.67,-9.72
0.01,-12.099999,-11.069999
0.01,-36.440003,-10.360001
0.01,60.539994,-3.24
0.01,36.839998,-7.09
0.01,12.43,-9.72
0.01,-12.32,-11.04
0.01,-36.649996,-10.299999
0.01,60.339997,-3.32
0.01,36.629997,-7.12
0.01,12.210001,-9.73
0.01,-12.54,-11
0.01,-36.869997,-10.239999
0.01,60.129998,-3.39
0.01,36.419999,-7.17
0.01,11.990001,-9.75
0.01,-12.75,-10.98
0.01,-37.079998,-10.19
0.01,59.930001,-3.46
0.01,36.219999,-7.199999
0.01,11.78,-9.75
0.01,-12.97,-10.97
0.01,-37.290001,-10.129999
0.01,59.719998,-3.53
0.01,35.989997,-7.259999
0.01,11.559999,-9.76
0.01,-13.19,-10.930001
0.01,-37.510003,-10.079999
0.01,59.509999,-3.58
0.01,35.8,-7.300001
0.01,11.360001,-9.78
0.01,-13.410001,-10.91
0.01,-37.719996,-10.03
0.01,59.329993,-3.65
0.01,35.590002,-7.339999
0.01,11.14,-9.79
0.01,-13.629999,-10.869999
0.01,-37.94,-9.969999
0.01,59.12,-3.72
0.01,35.369998,-7.39
0.01,10.93,-9.809999
0.01,-13.849999,-10.849999
0.01,-38.149998,-9.92
0.01,58.910002,-3.78
0.01,35.16,-7.42
0.01,10.689999,-9.8
0.01,-14.07,-10.819998
0.01,-38.38,-9.849999
0.01,58.709999,-3.85
0.01,34.950004,-7.47
0.01,10.469999,-9.82
0.01,-14.279999,-10.8
0.01,-38.600001,-9.790002
0.01,58.499996,-3.92
0.01,34.73,-7.499998
0.01,10.25,-9.83
0.01,-14.500001,-10.78
0.01,-38.790001,-9.739999
0.01,58.290002,-3.979999
0.01,34.520002,-7.55
0.01,10.04,-9.849999
0.01,-14.719999,-10.74
0.01,-39.019995,-9.669997
0.01,58.09,-4.05
0.01,34.310001,-7.6
0.01,9.82,-9.86
0.01,-14.939999,-10.74
0.01,-39.240001,-9.64
0.01,57.880002,-4.11
0.01,34.100001,-7.63
0.01,9.6,-9.849999
0.01,-15.160001,-10.700001
0.01,-39.449997,-9.569999
0.01,57.669999,-4.18
0.01,33.879999,-7.680001
0.01,9.4,-9.87
0.01,-15.38,-10.679998
0.01,-39.639997,-9.51
0.01,57.479997,-4.24
0.01,33.670001,-7.709999
0.01,9.179999,-9.879999
0.01,-15.589998,-10.659999
0.01,-39.879997,-9.46
0.01,57.259998,-4.32
0.01,33.46,-7.759999
0.01,8.950001,-9.89
0.01,-15.810001,-10.619999
0.01,-40.09,-9.390001
0.01,57.069996,-4.38
0.01,33.239999,-7.79
0.01,8.75,-9.9
0.01,-16.03,-10.59
0.01,-40.300001,-9.34
0.01,56.859998,-4.45
0.01,33.030003,-7.829999
0.01,8.53,-9.919999
0.01,-16.249999,-10.549999
0.01,-40.520002,-9.290001
0.01,56.66,-4.51
0.01,32.820002,-7.88
0.01,8.29,-9.93
0.01,-16.459999,-10.529999
0.01,-40.73,-9.22
0.01,56.449997,-4.57
0.01,32.62,-7.91
0.01,8.099999,-9.940001
0.01,-16.680002,-10.51
0.01,-40.939996,-9.179999
0.01,56.239999,-4.639999
0.01,32.409999,-7.95
0.01,7.88,-9.93
0.01,-16.900002,-10.469999
0.01,-41.149999,-9.099999
0.01,56.03,-4.709999
0.01,32.18,-7.999999
0.01,7.64,-9.940001
0.01,-17.119998,-10.460001
0.01,-41.369998,-9.05
0.01,55.829998,-4.77
0.01,31.979997,-8.03
0.01,7.439999,-9.95
0.01,-17.34,-10.420001
0.01,-41.580001,-9
0.01,55.62,-4.84
0.01,31.749998,-8.08
0.01,7.199999,-9.96
0.01,-17.549998,-10.389999
0.01,-41.789995,-8.939999
0.01,55.409996,-4.91
0.01,31.549995,-8.12
0.01,7.01,-9.97
0.01,-17.769999,-10.37
0.01,-42.009998,-8.89
0.01,55.199998,-4.97
0.01,31.320003,-8.17
0.01,6.769999,-9.98
0.01,-17.989999,-10.349999
0.01,-42.239998,-8.820001
0.01,55.000001,-5.040001
0.01,31.130001,-8.19
0.01,6.55,-9.99
0.01,-18.21,-10.299999
0.01,-42.43,-8.770001
0.01,54.809999,-5.09
0.01,30.91,-8.22
0.01,6.35,-10
0.01,-18.419999,-10.280001
0.01,-42.639998,-8.699999
0.01,54.6,-5.17
0.01,30.700004,-8.280001
0.01,6.13,-10.009999
0.01,-18.639999,-10.250001
0.01,-42.849996,-8.650001
